github_path,provenance_category,canonical_source_path,canonical_source_sha256,github_sha256,hash_match,reason_for_derivation,size_bytes,purpose
results/figures/Fig_Spatial_TrainVal_Split_Map.png,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/figures/Fig_Spatial_TrainVal_Split_Map.png,c0bceef4d4e477c9764a7cf0b059b0f5e3c9f9d6ea747a4be021847efa81a887,c0bceef4d4e477c9764a7cf0b059b0f5e3c9f9d6ea747a4be021847efa81a887,TRUE,,195745,Approved thesis figure
results/tables/Table_Paired_Recognition_Deltas_MeanStd_v3.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Table_Paired_Recognition_Deltas_MeanStd_v3.csv,3b14fd222c99475a1a48eb9b331cfa77538c6567d6596545777861a5f502670f,3b14fd222c99475a1a48eb9b331cfa77538c6567d6596545777861a5f502670f,TRUE,,747,Active terminology-finalized thesis table
results/tables/Table_Paired_Recognition_Deltas_v3.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Table_Paired_Recognition_Deltas_v3.csv,66f7fe2ff86fe6be4f39f9aac82efe4581db3f479a7fc89d0a58f0c8191997a7,66f7fe2ff86fe6be4f39f9aac82efe4581db3f479a7fc89d0a58f0c8191997a7,TRUE,,1377,Active terminology-finalized thesis table
results/tables/Thesis_Table_01_ExperimentB_Master_Results_v2.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Thesis_Table_01_ExperimentB_Master_Results_v2.csv,15d0c82d3d02622939af9907c9677b36013fee434c41ceaae95021f9a63368de,15d0c82d3d02622939af9907c9677b36013fee434c41ceaae95021f9a63368de,TRUE,,1628,Active terminology-finalized thesis table
results/tables/Thesis_Table_02_PerSeed_Deltas_vs_CE_v1.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Thesis_Table_02_PerSeed_Deltas_vs_CE_v1.csv,54a6bb1e0a491000c41473d45c4914b222178ccda65ab6a6665713cc9f3f57e4,54a6bb1e0a491000c41473d45c4914b222178ccda65ab6a6665713cc9f3f57e4,TRUE,,1718,Active terminology-finalized thesis table
results/tables/Thesis_Table_03_Calibration_Tradeoff_v2.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Thesis_Table_03_Calibration_Tradeoff_v2.csv,a08bb638b33e64f6a6f16b672a9e68de63e6efd18a7be8b325958887f8d735ca,a08bb638b33e64f6a6f16b672a9e68de63e6efd18a7be8b325958887f8d735ca,TRUE,,838,Active terminology-finalized thesis table
results/tables/Thesis_Table_04_PerClass_Frequency_and_Mechanism_v2.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Thesis_Table_04_PerClass_Frequency_and_Mechanism_v2.csv,a7140adbfdb25f73ee010e94291812982e46675cf60d2139f95cf84eb08ef6c9,a7140adbfdb25f73ee010e94291812982e46675cf60d2139f95cf84eb08ef6c9,TRUE,,976,Active terminology-finalized thesis table
results/tables/Thesis_Table_05_LTLC_Parameter_Stability_v2.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Thesis_Table_05_LTLC_Parameter_Stability_v2.csv,fa26c3f71e48c0b4c46fc6f8436c943e67381381f0ec93614bb1bb7f77e13741,fa26c3f71e48c0b4c46fc6f8436c943e67381381f0ec93614bb1bb7f77e13741,TRUE,,934,Active terminology-finalized thesis table
results/tables/Thesis_Table_06_Rarity_Mechanism_Correlations_v2.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Thesis_Table_06_Rarity_Mechanism_Correlations_v2.csv,71a6023d830728fed9335ce8c15536ec2f34e4c7a98898757fc8c3cbceca50fd,71a6023d830728fed9335ce8c15536ec2f34e4c7a98898757fc8c3cbceca50fd,TRUE,,321,Active terminology-finalized thesis table
results/tables/Thesis_Table_07_Dataset_Overview_v2.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Thesis_Table_07_Dataset_Overview_v2.csv,4d0a5ad4d6bc26b2f148aa58fd1bd08ae15e9aedb2823830c084e4fd6cb948c5,4d0a5ad4d6bc26b2f148aa58fd1bd08ae15e9aedb2823830c084e4fd6cb948c5,TRUE,,367,Active terminology-finalized thesis table
results/tables/Thesis_Table_08_TrainingCount_Reconciliation_v1.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Thesis_Table_08_TrainingCount_Reconciliation_v1.csv,4950fff06b42c1a32cd97c05ac337804e7b2e78986bd805e2c243b4163025316,4950fff06b42c1a32cd97c05ac337804e7b2e78986bd805e2c243b4163025316,TRUE,,710,Active terminology-finalized thesis table
results/tables/Thesis_Table_09_OfficialTest_Confirmation_v1.csv,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/09_results/tables/Thesis_Table_09_OfficialTest_Confirmation_v1.csv,699f83ee5a7967466bd51cf417c4106df036b3e86b5d3c2e471713ca4bf336b3,699f83ee5a7967466bd51cf417c4106df036b3e86b5d3c2e471713ca4bf336b3,TRUE,,962,Active terminology-finalized thesis table
splits/README.md,AUTHORED_GITHUB_DOCUMENT,,,647814b78630c67a8ff66fece5871d798f1aa4c0b71c3f3822ec9ea9b26447e4,N/A (authored),,2770,Explains why split label arrays are not redistributed
splits/experiment_b_spatial_split_manifest_v1_frozen.json,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/04_splits/experiment_b_spatial_split_manifest_v1_frozen.json,cb33d0c86720b01e735b320370fb80d5265e5e37c3d3fb41503a44c98ebb7205,cb33d0c86720b01e735b320370fb80d5265e5e37c3d3fb41503a44c98ebb7205,TRUE,,4032,Split construction record / frozen split manifest (metadata only)
splits/experiment_b_split_artifact_linkage_correction_v1.json,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/04_splits/experiment_b_split_artifact_linkage_correction_v1.json,233fddd1372d0207c1b47eed3442a8e08ad89fb63155f22eed22c37f7a42f61b,233fddd1372d0207c1b47eed3442a8e08ad89fb63155f22eed22c37f7a42f61b,TRUE,,3014,Split construction record / frozen split manifest (metadata only)
splits/experiment_b_split_construction_attempt_v1.json,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/04_splits/experiment_b_split_construction_attempt_v1.json,c43489e3f2418834a1daeb3f7b98933cd5735a9d96adf057f0632e97a5f61eae,c43489e3f2418834a1daeb3f7b98933cd5735a9d96adf057f0632e97a5f61eae,TRUE,,39711,Split construction record / frozen split manifest (metadata only)
src/01_QUH_Data_Preflight_Integrity_Audit.ipynb,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/01_QUH_Data_Preflight_Integrity_Audit.ipynb,b99469250d9b656df30a51418b9d85811a839c599a6be006a915b24eda44f6ea,b99469250d9b656df30a51418b9d85811a839c599a6be006a915b24eda44f6ea,TRUE,,518938,Analysis / experiment source
src/02_QUH_Benchmark_Preprocessing_and_Patch_Cache.ipynb,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/02_QUH_Benchmark_Preprocessing_and_Patch_Cache.ipynb,c99291301c0588831a44a828e7a602e23c9343c87ae035efbc740dce2683daba,c99291301c0588831a44a828e7a602e23c9343c87ae035efbc740dce2683daba,TRUE,,254720,Analysis / experiment source
src/03_HybridSN_Baseline_Training_and_Benchmark_Reproduction.ipynb,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/03_HybridSN_Baseline_Training_and_Benchmark_Reproduction.ipynb,87d52bbb4b13e3d389e74e305ac57d248f5b04557f2eaa7b7b88ed9186cb921e,87d52bbb4b13e3d389e74e305ac57d248f5b04557f2eaa7b7b88ed9186cb921e,TRUE,,617912,Analysis / experiment source
src/04_LongTail_Training_Baselines.ipynb,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/04_LongTail_Training_Baselines.ipynb,378b28a7cc65fc6481967c956a9406e33ea9baedd3202dee94a7263eee61e509,378b28a7cc65fc6481967c956a9406e33ea9baedd3202dee94a7263eee61e509,TRUE,,683582,Analysis / experiment source
src/05_Posthoc_Calibration_LTLC.ipynb,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/05_Posthoc_Calibration_LTLC.ipynb,57b74ed2de30697f4b7f2ec3df69754a49743f0f06de481939ef58c4d7e667e0,57b74ed2de30697f4b7f2ec3df69754a49743f0f06de481939ef58c4d7e667e0,TRUE,,1791922,Analysis / experiment source
src/06A_Spatially_Disjoint_Validation_Robustness_Study.ipynb,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/06A_Spatially_Disjoint_Validation_Robustness_Study.ipynb,b76f0a1655115fac8489dd56681fbc49ad9a5f0715e2cf568ad6384a720d9396,b76f0a1655115fac8489dd56681fbc49ad9a5f0715e2cf568ad6384a720d9396,TRUE,,1250072,Analysis / experiment source
src/06B_ExperimentB_Posthoc_LTLC_and_Calibration_Evaluation.ipynb,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/06B_ExperimentB_Posthoc_LTLC_and_Calibration_Evaluation.ipynb,3b66925e42f2aed63cd55590e1b0fb48e8f09dfd73d79e4de4a7894de2e6b081,3b66925e42f2aed63cd55590e1b0fb48e8f09dfd73d79e4de4a7894de2e6b081,TRUE,,1523067,Analysis / experiment source
src/README.md,AUTHORED_GITHUB_DOCUMENT,,,e4eb3a7fd9638581d2eb1d135c3588b3571a129a36c9db23fdfcaa638cb903ba,N/A (authored),,3273,Notebook/script roles and porting notes
src/SEALED_TEST_v2.py,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/SEALED_TEST_v2.py,ddff710fd59e54175b501011eb93ea34113df3c7a8b5760967fbf39ba8517adb,ddff710fd59e54175b501011eb93ea34113df3c7a8b5760967fbf39ba8517adb,TRUE,,25330,Analysis / experiment source
src/VALIDATION_REPRO_CHECK.py,BYTE_IDENTICAL_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/VALIDATION_REPRO_CHECK.py,30f9cacac068ccc1122670d73e74cbd2d2336773e68d58ef5edb96e5312e6a80,30f9cacac068ccc1122670d73e74cbd2d2336773e68d58ef5edb96e5312e6a80,TRUE,,4093,Analysis / experiment source
src/build_clean_tables.py,DERIVED_PORTABLE_PUBLIC_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/build_clean_tables.py,61bef4ec10987db1649419e9780113111a5c44c461295c74bcdb7a296354c7c1,b63e98faff6398b1bbdf834ad8bd4365a9e01599581157eb665226fce5261a1c,N/A (derived),"Replaced hardcoded sandbox output path with pathlib repository-relative resolution and removed a private Google Drive folder identifier from the docstring. No table content, formula or numerical value changed.",10115,Analysis / experiment source
src/make_figures_finalqa_v1.py,DERIVED_PORTABLE_PUBLIC_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/make_figures_finalqa_v1.py,2095c14edea18815c4b1358c374177cbb37e113f3d42e3ba67815101bd1c2e74,59315ca51bf6e50e3936a8fa2a36e9d78a7b29ab01f8a46d909928b847c28deb,N/A (derived),"Replaced master-archive-relative paths with pathlib repository-relative resolution matching the public layout. No plotted value, palette, axis or scientific content changed.",13848,Analysis / experiment source
src/stats_analysis.py,DERIVED_PORTABLE_PUBLIC_COPY,CSE498/LTLC_BLACKBOOK_FINAL/05_code/stats_analysis.py,70b0af381a6fe9e5eebdcd39fe8ba43458a3d9b7dd5be0de954146dc25343277,7f167a1af6028f13b8019ae4e6462a3e0ef778fab11f5382d52ef104a8825660,N/A (derived),"Replaced hardcoded sandbox paths (sandbox-absolute) with pathlib repository-relative resolution; added explicit utf-8 encoding on the ledger read. No formula, parameter, selection logic or numerical computation changed.",5249,Analysis / experiment source
